,order_id,assignment_id,user_id,assistment_id,problem_id,original,correct,attempt_count,ms_first_response,tutor_mode,answer_type,sequence_id,student_class_id,position,type,base_sequence_id,skill_id,skill_name,teacher_id,school_id,hint_count,hint_total,overlap_time,template_id,answer_id,answer_text,first_action,bottom_hint,opportunity,opportunity_original
351423,33668359,279732,78552,52062,91386,1,1,1,24717,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,24717,30010,,24,0,,73,73.0
309123,29733329,271847,79217,34375,53800,1,1,1,6774,tutor,algebra,9864,12886,13,MasterySection,5960,280.0,Addition and Subtraction Fractions,42999,2770,0,3,6774,30648,,-0.083333333,0,,10,10.0
37365,34333874,280033,78576,53209,93169,1,1,1,5249,tutor,algebra,7228,12375,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,5249,52495,,4,0,,100,100.0
473284,33149599,271227,78910,36785,57537,0,1,1,11975,tutor,choose_1,5914,12352,244,MasterySection,5914,,,42999,2770,0,3,11975,30041,85922.0,,0,,140,
53215,38207145,290769,96284,36503,56859,1,1,1,130129,tutor,algebra,5922,14414,219,MasterySection,5922,13.0,Median,69274,2770,0,0,130129,36483,,40.5,0,,4,4.0
201106,38269026,290911,96217,32165,49340,1,1,1,48310,tutor,algebra,5925,14414,81,MasterySection,5925,74.0,Subtraction Whole Numbers,69274,2770,0,0,48310,30036,,68600,0,,2,2.0
231681,30955782,272751,87454,48569,87190,1,0,2,99313,tutor,algebra,6919,12902,3,MasterySection,5902,81.0,Unit Rate,57462,5307,0,2,106094,46347,,1.64,0,,1,1.0
183902,35119081,281003,78565,47135,85651,1,1,1,66220,tutor,algebra,7201,12262,25,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,66220,46397,,15.64,0,,289,289.0
435702,36389367,285722,92249,75186,140067,1,0,2,2415,tutor,choose_1,9245,14020,5,MasterySection,9245,314.0,"Angles - Obtuse, Acute, and Right",58932,4780,0,2,4763,63251,257406.0,,0,,657,657.0
299893,36395746,285856,77899,34693,54298,1,1,1,3869,tutor,algebra,5965,14033,4,MasterySection,5965,279.0,Multiplication and Division Integers,48183,139,0,0,3869,30016,,-72,0,,2852,2852.0
440394,33666851,279733,78552,52324,91658,1,1,1,36829,tutor,algebra,7220,12262,5,MasterySection,6180,317.0,Greatest Common Factor,46174,5056,0,3,36829,47492,,2,0,,120,120.0
352795,34321392,280058,78561,52056,91380,1,1,1,69820,tutor,algebra,7212,12262,17,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,69820,30010,,39,0,,2,2.0
484724,33034666,271226,79061,36794,57564,0,1,1,11172,tutor,choose_1,5870,12352,243,MasterySection,5870,,,42999,2770,0,3,11172,30046,85976.0,,0,,112,
479802,29402742,262919,79001,33430,52289,0,1,1,11933,tutor,algebra,6830,12438,4,MasterySection,5952,,,23907,76,0,3,11933,29892,,0.57,0,,34,
248826,38300795,291497,96275,33275,51620,1,1,1,9403,tutor,algebra,5950,14415,35,MasterySection,5950,86.0,Exponents,69274,2770,0,4,9403,30453,,0,0,,1,1.0
188633,31412496,270290,78971,31417,47123,1,0,1,271355,tutor,algebra,5898,12351,151,MasterySection,5898,70.0,Percent Of,42999,2770,0,0,271510,30038,,116,0,,14,14.0
262005,38279206,290827,96218,42318,75240,1,1,1,12797,tutor,fill_in_1,6149,14414,164,MasterySection,6149,110.0,D.4.8-understanding-concept-of-probabilities,69274,2770,0,4,12797,30509,,6,0,,2,2.0
224730,26179116,268669,84341,48643,87269,1,1,1,19324,tutor,choose_1,7480,12699,6,MasterySection,7195,79.0,Proportion,55938,5255,0,5,19324,34868,151461.0,,0,,5,5.0
263051,31633818,274424,85724,89584,166549,1,1,1,19641,tutor,algebra,10448,12873,37,MasterySection,10448,193.0,Linear Equations,45671,5049,0,0,19641,89341,,y=8/3x+2,0,,2,2.0
325925,33649395,279732,78517,52024,91348,1,1,1,18496,tutor,algebra,7212,12262,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,18496,30000,,36,0,,7,7.0
45063,29714939,270967,78449,36860,57771,1,1,2,106029,tutor,algebra,9656,12455,25,MasterySection,5918,12.0,Mean,49076,5177,0,0,106029,30047,,23,0,,5,5.0
108793,30601408,272801,78061,47465,86050,1,0,2,142350,tutor,algebra,6891,12350,13,MasterySection,6891,47.0,Conversion of Fraction Decimals Percents,11446,1645,0,3,220432,29868,,0.3,0,,2,2.0
291019,33037503,278361,83933,34567,54019,1,0,1,22056,tutor,algebra,5962,13286,4,MasterySection,5962,278.0,Addition and Subtraction Positive Decimals,59882,5260,0,0,22064,30677,,-4.8,0,,9,9.0
214538,23211937,265375,78998,53484,93455,1,0,3,25251,tutor,algebra,7229,12438,6,MasterySection,7118,77.0,Finding Percents,23907,76,3,3,57439,52571,,,1,1.0,3,3.0
294242,29472263,270552,73684,34756,54451,1,0,2,44055,tutor,algebra,5966,11816,126,MasterySection,5966,279.0,Multiplication and Division Integers,22763,73,4,4,66090,30726,,,1,1.0,11,11.0
50285,21956959,263871,81017,51818,91142,1,0,1,2016,tutor,algebra,7035,12512,145,MasterySection,7035,13.0,Median,52749,73,3,3,9641,50237,,,1,1.0,5,5.0
326244,33650073,279732,78519,50378,89271,1,1,1,7423,tutor,algebra,7212,12262,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,7423,30009,,27,0,,85,85.0
475462,20780176,262919,78953,33436,52325,0,0,1,1703,tutor,algebra,6830,12438,4,MasterySection,5952,,,23907,76,3,3,13797,29892,,,1,1.0,9,
162108,31833768,274906,79610,44425,80328,1,1,1,10508,tutor,algebra,6472,12436,15,MasterySection,6472,63.0,Estimation,43007,2770,0,0,10508,41938,,5,0,,6,6.0
440986,35118263,281002,78561,52317,91651,1,1,0,0,tutor,algebra,7220,12262,24,MasterySection,6180,317.0,Greatest Common Factor,46174,5056,0,2,0,31688,,20,0,,113,113.0
177725,35112322,281003,78535,47158,85674,1,1,0,1,tutor,algebra,7201,12262,25,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,1,46399,,38.11,0,,103,103.0
188840,28117077,270273,78981,31360,46956,1,1,1,56579,tutor,algebra,5897,12351,130,MasterySection,5897,70.0,Percent Of,42999,2770,0,0,56579,30304,,17,0,,6,6.0
358379,24906414,266416,79061,42412,75334,1,1,1,17562,tutor,algebra,6152,12352,116,MasterySection,6152,301.0,Surface Area Rectangular Prism,42999,2770,0,7,17562,31684,,68,0,,8,8.0
332315,33703515,279732,78567,50373,89266,1,1,1,21103,tutor,algebra,7212,12262,6,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,21103,30009,,32,0,,106,106.0
381798,34295056,280057,78546,50919,89833,1,1,0,1,tutor,algebra,7220,12262,16,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,3,1,47492,,5,0,,199,199.0
93393,26994184,268026,79034,41073,71753,1,1,1,33088,tutor,algebra,6066,12351,113,MasterySection,6066,35.0,Effect of Changing Dimensions of a Shape Prportionally,42999,2770,0,4,33088,31955,,48,0,,4,4.0
92611,32050833,277007,87606,41617,73126,1,1,1,47735,tutor,algebra,6072,12437,39,MasterySection,6072,34.0,Unit Conversion Within a System,43007,2770,0,0,47735,32880,,26,0,,1,1.0
135475,30923697,267352,83290,47205,85723,1,1,1,9726,tutor,algebra,8431,12634,28,MasterySection,6875,49.0,Ordering Positive Decimals,54767,5117,0,4,9726,46045,,0.12,0,,11,11.0
15391,38277693,290669,96232,73155,135580,1,1,1,9984,tutor,algebra,9877,14413,28,MasterySection,9877,8.0,Scatter Plot,69274,2770,0,0,9984,63441,,15,0,,6,6.0
89414,38171817,291339,96235,43947,79245,1,0,3,9012,tutor,choose_1,6409,14415,171,MasterySection,6409,27.0,Pythagorean Theorem,69274,2770,0,3,15168,42285,136375.0,,0,,22,22.0
94147,33305725,279143,72378,37084,58599,1,1,1,25038,tutor,algebra,5916,13094,42,MasterySection,5916,37.0,,43007,2770,0,0,25038,30790,,36,0,,3,3.0
111265,28935563,271059,78890,47396,85925,1,0,1,13382,tutor,algebra,9583,12438,16,MasterySection,6891,47.0,Conversion of Fraction Decimals Percents,23907,76,2,3,24041,29868,,,1,0.0,8,8.0
458873,28044369,270200,79410,69065,128465,1,1,1,80254,tutor,algebra,8930,12769,24,MasterySection,8930,378.0,Solving Systems of Linear Equations by Graphing,45671,5049,0,3,80254,60008,,43/73,0,,16,16.0
92147,24614525,266408,79068,41635,73216,1,1,1,106516,tutor,algebra,6072,12352,109,MasterySection,6072,34.0,Unit Conversion Within a System,42999,2770,0,0,106516,32880,,14,0,,1,1.0
470844,21030517,260457,78725,55391,97264,1,1,1,33431,tutor,algebra,7337,12317,21,MasterySection,7337,,,47664,5056,0,6,33431,55389,,20,0,,5,2.0
214881,30720088,271911,79021,57842,109011,1,0,0,1934,tutor,algebra,9869,12888,19,MasterySection,6009,77.0,Finding Percents,42999,2770,0,0,1934,55693,,,2,,30,30.0
333562,35210625,281173,78576,52030,91354,1,1,0,1,tutor,algebra,7212,12375,28,MasterySection,6272,296.0,Area Rectangle,46174,5056,0,2,1,30000,,36,0,,211,211.0
38256,34336161,280033,78590,53235,93195,1,1,1,49709,tutor,algebra,7228,12375,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,49709,52495,,6,0,,65,65.0
477772,32855243,274333,78981,73267,135713,0,1,1,2338,tutor,choose_1,9907,12887,47,MasterySection,9907,,,42999,2770,0,0,2338,58312,249416.0,,0,,68,
423140,38228391,291431,96245,49128,87808,1,0,2,31178,tutor,algebra,6925,14415,78,MasterySection,6925,311.0,Equation Solving Two or Fewer Steps,69274,2770,4,4,40568,46278,,-33,0,1.0,61,44.0
281650,32980413,278130,89195,50969,89883,1,0,1,4329,tutor,algebra,7014,13287,4,MasterySection,7014,277.0,Addition and Subtraction Integers,59882,5260,3,3,13384,29949,,,1,1.0,12,12.0
179337,34298406,280036,78542,47521,86122,1,1,1,46325,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,46325,46399,,48.41,0,,79,79.0
47009,34427066,280142,89157,32040,49012,1,1,1,46830,tutor,algebra,5921,13286,32,MasterySection,5921,12.0,Mean,59882,5260,0,0,46830,30244,,13.9,0,,4,4.0
29389,35107832,281000,78522,53254,93214,1,1,0,1,tutor,algebra,7228,12262,23,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,1,52497,,21,0,,132,132.0
405246,25505954,267470,78356,55594,97659,1,0,1,230652,tutor,algebra,7630,12316,21,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,46150,5056,0,3,230670,55509,,-6,0,,1,1.0
247981,29086452,271475,84831,33271,51616,1,1,1,26073,tutor,algebra,5950,12924,12,MasterySection,5950,86.0,Exponents,57560,5260,0,4,26073,30453,,0,0,,1,1.0
2415,35382647,281753,86410,33123,51408,1,1,1,5110,tutor,algebra,6324,12953,3,MasterySection,6324,1.0,Box and Whisker,53103,5177,0,3,5110,30059,,55,0,,5,5.0
357116,35103762,280997,79333,52058,91382,1,1,0,0,tutor,algebra,7212,12375,23,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,0,30010,,77,0,,114,114.0
284364,36427683,285958,92246,34477,53902,1,1,1,10126,tutor,fill_in_1,5961,14020,45,MasterySection,5961,277.0,Addition and Subtraction Integers,58932,4780,0,3,10126,29949,,-25,0,,1647,1647.0
128021,22133816,263981,78810,53452,93423,1,1,1,197813,tutor,algebra,7708,12340,14,MasterySection,7118,48.0,Equivalent Fractions,11804,76,0,3,197813,52571,,45,0,,4,4.0
207098,31645630,274499,79763,44442,80430,1,1,1,5558,tutor,algebra,6472,12437,20,MasterySection,6472,75.0,Square Root,43007,2770,0,0,5558,41938,,2,0,,8,8.0
147908,32291014,276974,79675,43623,78921,1,0,4,18084,tutor,choose_1,6402,12436,23,MasterySection,6402,51.0,Ordering Integers,43007,2770,0,5,24546,42049,134974.0,,0,,3,3.0
247490,22153231,264222,81623,54817,95259,1,0,3,89184,tutor,fill_in_1,7133,12267,9,MasterySection,7131,86.0,Exponents,48181,139,0,0,180416,46398,,10 i^6 m^8 q^8 u^8 / b^12 w,0,,31,31.0
64560,31739479,271214,78906,41716,73511,1,1,1,34834,tutor,algebra,6094,12352,234,MasterySection,6094,17.0,Probability of Two Distinct Events,42999,2770,0,0,34834,30419,,5-Jan,0,,9,9.0
392714,26633353,266421,78913,43113,77399,0,0,3,19613,tutor,algebra,6273,12352,121,MasterySection,6273,308.0,Volume Sphere,42999,2770,0,3,551295,31680,,1434,0,,19,
52069,35349165,281753,91408,33128,51413,1,1,1,86646,tutor,algebra,6324,12953,3,MasterySection,6324,13.0,Median,53103,5177,0,3,86646,30059,,76,0,,1,1.0
279905,29073222,271355,85969,51015,89929,1,0,2,15437,tutor,algebra,7014,12924,3,MasterySection,7014,277.0,Addition and Subtraction Integers,57560,5260,0,4,22109,29950,,8,0,,2,2.0
306695,25425797,263316,70731,37221,58807,1,1,1,13781,tutor,algebra,5960,12476,1,MasterySection,5960,280.0,Addition and Subtraction Fractions,22763,73,0,3,13781,30649,,17/9,0,,9,9.0
404506,24695950,266952,78280,55563,97535,1,1,1,54350,tutor,algebra,7630,12315,22,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,45778,5056,0,3,54350,54581,,x=-9/20,0,,7,4.0
275859,25114843,266599,83250,50948,89862,1,1,1,27293,tutor,algebra,8438,12634,4,MasterySection,7014,277.0,Addition and Subtraction Integers,54767,5117,0,3,27293,29948,,33,0,,59,59.0
418379,34378302,270025,86511,49042,87722,1,1,1,12782,tutor,algebra,9350,12455,22,MasterySection,6925,311.0,Equation Solving Two or Fewer Steps,49076,5177,0,3,12782,46279,,-16,0,,48,48.0
41345,34286974,280033,79333,53188,93148,1,1,1,23208,tutor,algebra,7228,12375,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,23208,52495,,6,0,,1,1.0
419260,31706770,274894,87342,55593,97655,1,1,1,201967,tutor,algebra,5968,12984,8,MasterySection,5968,311.0,Equation Solving Two or Fewer Steps,58597,5369,0,3,201967,55509,,7/-3,0,,1,1.0
384368,33703258,279733,78561,50905,89819,1,1,1,169349,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,169349,31688,,60,0,,47,47.0
94259,25083665,265376,77957,53476,93447,1,0,1,53314,tutor,algebra,7118,12438,6,MasterySection,7118,37.0,,23907,76,3,3,58361,52571,,,1,1.0,34,34.0
66041,31217869,270291,79029,53766,93737,1,1,1,8212,tutor,algebra,7123,12351,157,MasterySection,7123,17.0,Probability of Two Distinct Events,42999,2770,0,2,8212,52598,,Jan-36,0,,8,8.0
95874,25087611,265376,79008,53434,93405,1,0,2,45640,tutor,algebra,7118,12438,6,MasterySection,7118,37.0,,23907,76,1,2,87531,52570,,79.2,0,0.0,34,34.0
260027,22865990,265365,78985,57424,107955,1,1,1,311851,tutor,algebra,5969,12351,62,MasterySection,5969,101.0,,42999,2770,0,0,311851,55834,,32/16,0,,1,1.0
298289,36395669,285856,77899,34681,54262,1,0,1,2465,tutor,algebra,5965,14033,4,MasterySection,5965,279.0,Multiplication and Division Integers,48183,139,0,0,2480,30015,,7,0,,1248,1248.0
208604,28738290,263218,85646,44500,80742,1,1,1,85765,tutor,fill_in_1,6473,12466,2,MasterySection,6473,75.0,Square Root,48003,1998,0,0,85765,42206,,72,0,,1,1.0
465922,30745879,272585,77965,38348,61581,0,0,1,7906,tutor,fill_in_1,6022,12438,27,MasterySection,6022,,,23907,76,3,3,77502,30482,,,1,1.0,16,
118499,25636619,267502,82107,47424,85954,1,0,1,70243,tutor,algebra,6891,12299,9,MasterySection,6891,47.0,Conversion of Fraction Decimals Percents,22684,76,3,3,84445,29868,,,1,1.0,3,3.0
436346,36378657,285722,92250,75149,140030,1,0,2,3500,tutor,algebra,9245,14020,5,MasterySection,9245,314.0,"Angles - Obtuse, Acute, and Right",58932,4780,0,2,4476,61815,,33,0,,317,317.0
169767,25408034,266611,83553,48292,86902,1,0,3,9565,tutor,algebra,8469,12634,16,MasterySection,6916,67.0,Multiplication Fractions,54767,5117,3,3,34173,46274,,1  1/16,0,1.0,6,6.0
375800,33649267,279733,78515,50905,89819,1,1,1,49530,tutor,algebra,7220,12262,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,49530,31688,,60,0,,90,90.0
351415,33668359,279732,78552,52062,91386,1,1,1,24717,tutor,algebra,7212,12262,6,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,24717,30010,,24,0,,65,65.0
101209,31150917,271634,70733,54656,94990,1,1,1,16845,tutor,algebra,7486,11816,219,MasterySection,6056,46.0,Calculations with Similar Figures,22763,73,0,4,16845,46348,,6.7,0,,5,5.0
226832,30609378,271865,86305,36835,57686,1,1,1,12391,tutor,algebra,10142,12765,2,MasterySection,10142,79.0,Proportion,56898,5260,0,0,12391,30397,,900,0,,1,1.0
510822,32727097,277118,88214,63064,120177,0,0,1,1421,tutor,algebra,8656,13221,2,MasterySection,8656,,,60029,5448,2,2,4606,63037,,,1,1.0,65,
84244,36389439,285723,92249,76071,143071,1,1,1,8446,tutor,algebra,9278,14020,6,MasterySection,9278,26.0,Angles on Parallel Lines Cut by a Transversal,58932,4780,0,3,8446,70459,,60,0,,191,191.0
461563,30873631,270579,71810,44524,80840,0,1,1,4639,tutor,fill_in_1,6473,11816,153,MasterySection,6473,,,22763,73,0,2,4639,42208,,5,0,,10,
95301,22851458,265375,78948,53429,93400,1,0,2,79874,tutor,algebra,7229,12438,6,MasterySection,7118,37.0,,23907,76,0,2,97154,52570,,101,0,,3,3.0
312957,31120519,273182,86690,48160,86765,1,0,2,40328,tutor,algebra,10474,12806,5,MasterySection,10474,280.0,Addition and Subtraction Fractions,57051,5307,0,4,65641,46268,,11 5/6,0,,9,9.0
430158,26767217,267967,79217,57460,108107,1,1,1,16321,tutor,algebra,8565,12352,143,MasterySection,5969,312.0,Equation Solving More Than Two Steps,42999,2770,0,0,16321,55833,,-1.414285714,0,,20,15.0
455757,28671415,266686,78979,35431,55207,1,0,6,17943,tutor,algebra,5973,12351,85,MasterySection,5973,368.0,Solving for a variable,42999,2770,0,4,36268,30849,,2,0,,36,36.0
370364,33953567,279728,78593,52307,91641,1,0,2,45922,tutor,algebra,7220,12375,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,0,3,87986,31687,,62.8,0,,166,166.0
348321,35108021,281001,78517,52060,91384,1,1,0,0,tutor,algebra,7212,12262,23,MasterySection,6272,298.0,Area Triangle,46174,5056,0,3,0,30010,,60,0,,140,140.0
175032,34450063,280036,78514,47523,86124,1,0,2,42189,tutor,algebra,7201,12262,13,MasterySection,7201,70.0,Percent Of,46174,5056,0,4,47003,46399,,20.08,0,,355,355.0
206745,31640135,274500,79739,44498,80734,1,0,1,15313,tutor,fill_in_1,6473,12437,21,MasterySection,6473,75.0,Square Root,43007,2770,0,0,15375,42206,,18,0,,11,11.0
284738,36342659,285718,92247,50788,89702,1,1,1,5418,tutor,algebra,7012,14020,1,MasterySection,7012,277.0,Addition and Subtraction Integers,58932,4780,0,4,5418,29881,,-9,0,,114,114.0
362537,33666093,279733,78531,50855,89769,1,0,4,48064,tutor,algebra,7220,12262,5,MasterySection,6180,303.0,Volume Cylinder,46174,5056,2,3,127937,31687,,31.4,0,0.0,133,133.0
445634,38288764,291418,96248,32292,49705,1,1,1,16194,tutor,algebra,5927,14415,93,MasterySection,5927,323.0,Write Linear Equation from Situation,69274,2770,0,4,16194,30415,,17w+20,0,,2,2.0
226919,29951615,272197,86545,48660,87287,1,0,1,97728,tutor,choose_1,7195,12617,16,MasterySection,7195,79.0,Proportion,54857,5056,5,5,115535,34868,,,1,1.0,2,2.0
299985,36395758,285857,77899,51153,90187,1,1,1,3369,tutor,algebra,7020,14033,5,MasterySection,7020,279.0,Multiplication and Division Integers,48183,139,0,5,3369,29926,,2,0,,2944,2944.0
220387,32002181,270583,74673,37127,58684,1,1,1,55628,tutor,choose_1,5979,11816,157,MasterySection,5979,79.0,Proportion,22763,73,0,5,55628,34868,88409.0,,0,,2,2.0
318457,28927979,271066,82055,53072,93031,1,0,1,55614,tutor,fill_in_1,7112,11996,39,MasterySection,7112,292.0,Rotations,47424,5048,7,7,98639,52467,,,1,1.0,1,1.0
44749,32267128,277462,70872,32018,48869,1,0,1,37422,tutor,algebra,5921,11816,255,MasterySection,5921,12.0,Mean,22763,73,0,0,37531,30244,,13.3,0,,3,3.0
373760,33640753,279728,78494,50890,89804,1,1,1,61238,tutor,algebra,7220,12375,5,MasterySection,6180,307.0,Volume Rectangular Prism,46174,5056,0,2,61238,31688,,64,0,,112,112.0
53940,28932968,270281,78980,36571,57063,1,1,1,15579,tutor,algebra,5933,12351,139,MasterySection,5933,14.0,Mode,42999,2770,0,0,15579,30375,,2,0,,4,4.0
470450,24973838,260461,78710,13080,13082,0,0,8,7171,tutor,fill_in_1,7355,12317,10,MasterySection,7355,,,47664,5056,3,3,13659,13080,,10,0,1.0,40,
229298,30675893,272585,77963,38357,61607,1,0,1,49937,tutor,algebra,6022,12438,27,MasterySection,6022,81.0,Unit Rate,23907,76,0,0,49999,30482,,58,0,,2,2.0
236198,33284522,278514,83928,48882,87562,1,1,1,6460,tutor,algebra,6921,13286,12,MasterySection,6921,83.0,Divisibility Rules,59882,5260,0,3,6460,46304,,15,0,,9,9.0
45809,33526295,279132,79662,52186,91515,1,1,1,34788,tutor,algebra,7035,12436,39,MasterySection,7035,12.0,Mean,43007,2770,0,3,34788,50151,,10,0,,7,7.0
466713,21482988,262848,78160,56734,102591,1,1,1,67792,tutor,algebra,7335,12315,6,MasterySection,7335,,,45778,5056,0,0,67792,29982,,-2707,0,,1,1.0
301869,21115545,262440,79324,51280,90320,1,0,1,73048,tutor,algebra,7322,12315,4,MasterySection,7322,279.0,Multiplication and Division Integers,45778,5056,0,0,73065,30015,,3,0,,1,1.0
9331,38146811,290778,96229,31380,47050,1,1,1,206204,tutor,algebra,5898,14414,215,MasterySection,5898,2.0,Circle Graph,69274,2770,0,4,206204,30037,,59,0,,2,2.0
352,30963136,271980,78916,33133,51418,1,1,1,2922,tutor,algebra,9875,12885,30,MasterySection,9875,1.0,Box and Whisker,42999,2770,0,3,2922,30059,,86,0,,7,7.0
253268,31022211,272600,86556,51434,90691,1,0,1,31063,tutor,algebra,7025,12963,31,MasterySection,7025,92.0,Pattern Finding ,45671,5049,3,3,44594,47965,,,1,1.0,1,1.0
235701,34985037,277514,81604,48757,87437,1,0,3,8125,tutor,algebra,6921,13241,22,MasterySection,6921,83.0,Divisibility Rules,22763,73,3,3,31313,46304,,600,0,1.0,1,1.0
401565,36257301,283338,92173,32956,51090,0,1,1,5407,tutor,algebra,5945,13878,3,MasterySection,5942,310.0,Order of Operations All,64767,5282,0,3,5407,30078,,25,0,,10,
35777,34320038,280037,78564,53229,93189,1,1,1,48253,tutor,algebra,7228,12262,12,MasterySection,7114,11.0,Venn Diagram,46174,5056,0,2,48253,52495,,6,0,,3,3.0
57486,35354298,281756,82397,33190,51475,1,0,2,20903,tutor,algebra,6343,12953,6,MasterySection,6343,15.0,Range,53103,5177,4,4,29510,30060,,30,0,1.0,3,3.0
425274,38200369,290920,96283,57400,107829,0,1,1,1542,tutor,choose_1,5970,14414,72,MasterySection,5970,311.0,Equation Solving Two or Fewer Steps,69274,2770,0,0,1542,55901,198323.0,,0,,52,
494524,30264132,272585,80228,38374,61659,0,1,1,6848,tutor,fill_in_1,6022,12438,27,MasterySection,6022,,,23907,76,0,3,6848,30488,,120,0,,7,
